access_id,access_estado_num,access_informe_final,access_reg_desc,access_marca,access_modelo,access_numero_serie,access_n_de_control,access_baja_sources,access_baja_from_estado,access_baja_from_informe,access_baja_from_reg_desc,sr_estado,sr_ubicacion,sr_is_baja,sr_missing
19134,8,,"REPLAZO DE SENSOR DE PRESION, PEGADO DE MARCO SUJETA MOTOR, , LIMPIEZA, CONTROL DE FUNCIONAMIENTO.",SAMTRONIC,ST-1000,MG 0370,V6387,estado=8,1,0,0,alquilado,-,0,0
19154,8,,REPARACION ANILLO INFERIOR GUIA COLUMNA DE AGUA CONTROL DE FUNCIONAMIENTO,EI,K-135,MG 3164,,estado=8,1,0,0,alquilado,-,0,0
19170,3,"KIT COMPRESOR( EQUIPO RUIDOSO), REMPLAZO DE BATERIA 9V.( ALARMA SONORA MUY BAJA), REPLAZO DE FILTROS INTERNO Y EXTERNO LIMPIEZA INTERNA Y EXTERNA, PURGADO DE CIRCUITO INTERNO Y MAGUERAS, TEST O2/PSI/FLUJO,","KIT COMPRESOR( EQUIPO RUIDOSO), REMPLAZO DE BATERIA 9V.( ALARMA SONORA MUY BAJA), REPLAZO DE FILTROS INTERNO Y EXTERNO LIMPIEZA INTERNA Y EXTERNA, PURGADO DE CIRCUITO INTERNO Y MAGUERAS, TEST O2/PSI/FLUJO, EQUIPO CON 21971 HS.",AIRSEP,NEW LIFE,5118099,V6444/V6443,informe_final;reg_desc,0,1,1,entregado,Taller,0,0
19184,8,,fala seleccionador de jeringa,SAMTRONIC,ST-7000,mg 3687,,estado=8,1,0,0,alquilado,Taller,0,0
19185,8,DE BAJA,limpieza gral cambio de bateria,NELLCOR,N-595,MG 1943,,estado=8;informe_final,1,1,0,alquilado,Taller,0,0
19187,8,,,PURITAN BENNETT,330,MG 0073,,estado=8,1,0,0,baja,-,1,0
19192,8,,LIMPIEZA GRAL CONTROL DE FUNCIONAMIENTO CAMBIO DE BATERIAS,SAMTRONIC,ST-1000,MG 3575,,estado=8,1,0,0,entregado,Taller,0,0
19206,8,BAJA,,AIRSEP,NEW LIFE,MG 2389,,estado=8;informe_final,1,1,0,baja,-,1,0
19212,8,BAJA,controlado ok.-,NEUMOVENT,GRAHPNET,MG 1348,V6550,estado=8;informe_final,1,1,0,alquilado,-,0,0
19236,8,BAJA,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 1769,,estado=8;informe_final,1,1,0,baja,-,1,0
19237,8,,"14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO CONTROL OK, FALTA SENSOR DE GOTA Y BATERIA.",SAMTRONIC,ST-550 T2,mg 3571,,estado=8,1,0,0,baja,-,1,0
19248,8,,,EI,K-130,mg 131,,estado=8,1,0,0,entregado,Taller,0,0
19249,8,BAJA,"CONTROL DE FUNCIONAMIENTO, LIMPIEZA INTERNA Y EXTERTNA, REPLAZO DE BATERIA 9V, REPLAZO DE FINTRO INTERNO Y EXTERNO.",AIRSEP,NEW LIFE,mg 2337,V6581/V6582,estado=8;informe_final,1,1,0,alquilado,-,0,0
19258,8,,,SAMTRONIC,ST-6000,MG 1450,,estado=8,1,0,0,alquilado,Taller,0,0
19261,8,BAJA,LIMPIEZA GRAL ( MUY SUCIA) CONTROL DE FUNCIONAMIENTO CAMBIO DE MORDAZA,KANGAROO,324,MG 0652,V 6514,estado=8;informe_final,1,1,0,baja,-,1,0
19264,8,PARA SCRAP,Bateria agotada por uso,NELLCOR,N-560,MG 1196,,estado=8,1,0,0,entregado,Taller,0,0
19278,8,BAJA,- falla en plca principAL,ARGUS,404,MG 1225,,estado=8;informe_final,1,1,0,baja,-,1,0
19279,8,,se agrego bateria y cable ecg,INNOMED,IKO 3,mg 3403,U4920,estado=8,1,0,0,baja,-,1,0
19289,3,LIMPIEZA GRAL AJUSTE VALVULA AGUJA- FIJACION DE BATERIAS(por golpe) -VACUOMETRO NO BAJA A 0 MM.,LIMPIEZA GRAL AJUSTE VALVULA AGUJA FIJACION DE BATERIAS VACUONETRO NO BAJA A 0 MM.,MOVI-VAC,A-550,A4-0278,V 6518,informe_final;reg_desc,0,1,1,entregado,Taller,0,0
19292,8,BAJA,controlar,HOFFRICHTER,CARAT 2,MG 2041,,estado=8;informe_final,1,1,0,baja,-,1,0
19293,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3182,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19302,8,,,SAMTRONIC,ST-1000,MG 2476,,estado=8,1,0,0,alquilado,Taller,0,0
19305,8,,EN ESPERA,NEWPORT,E-360,mg 3566,,estado=8,1,0,0,baja,-,1,0
19309,8,,,SAMTRONIC,ST-6000,MG 3230,,estado=8,1,0,0,baja,-,1,0
19315,5,DE BAJA PARA SCRAP,,LIFE CARE,PLV-100,MG 2903,,informe_final,0,1,0,baja,-,1,0
19317,8,,,NEWPORT,E-360,mg 3494,,estado=8,1,0,0,entregado,Taller,0,0
19323,8,,ok,SILFAB,N33,MG 2739,,estado=8,1,0,0,baja,-,1,0
19325,8,,"Cambio de Orrin, ajuste y limpieza",SILFAB,N33,MG 1741,,estado=8,1,0,0,entregado,Taller,0,0
19327,8,DE BAJA PARA REPUESTO,CIOLITA BAJA-PARA REPUESTO,AIRSEP,NEW LIFE,MG 2427,V6668 V6669,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19330,8,BAJA,Gabinete inferior roto por caida y bateria agotada por uso,NELLCOR,560,MG 1552,,estado=8;informe_final,1,1,0,baja,-,1,0
19337,8,DE BAJA,Bateria agotada por uso,NELLCOR,N-560,MG 1707,,estado=8;informe_final,1,1,0,alquilado,Taller,0,0
19338,8,SE ENTREGA A SAMTRONIC,DISPLAY,SAMTRONIC,ST-1000,MG 2968,,estado=8,1,0,0,baja,-,1,0
19350,8,,"rota espiga, bateria, display.",SAMTRONIC,ST-6000,MG 2100,,estado=8,1,0,0,entregado,Taller,0,0
19358,8,RESPIFLOWBAJA,,SAMTRONIC,ST-550 T2,MG 3167,,estado=8,1,0,0,entregado,Taller,0,0
19369,8,FALLA DE COMPARADOR DE NIVEL DE BATERIA OPTIMA EN PLACA PRINCIPAL,FALLA DE COMPARADOR DE NIVEL DE BATERIA OPTIMA EN PLACA PRINCIPAL,NOVAMETRIX,COSMO,mg 3900,,estado=8,1,0,0,entregado,Taller,0,0
19371,8,,,ARGUS,404,MG 2902,,estado=8,1,0,0,entregado,Taller,0,0
19382,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1802,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19383,8,BAJA,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 1789,v6255,estado=8;informe_final,1,1,0,baja,-,1,0
19384,8,de baja,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 1717,,estado=8;informe_final,1,1,0,baja,-,1,0
19388,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3849,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19389,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1785,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19390,8,,OK,SAMTRONIC,ST-1000,mg 2937,,estado=8,1,0,0,entregado,Taller,0,0
19404,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3372,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19405,8,de baja,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 3151,,estado=8;informe_final,1,1,0,baja,-,1,0
19406,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 2473,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19423,8,,"limpieza turbina , ok.-",RESMED,SLEEP,MG 0453,,estado=8,1,0,0,entregado,Taller,0,0
19440,8,,SE FUE CON BOMBA,SAMTRONIC,,d7112,,estado=8,1,0,0,entregado,Taller,0,0
19442,8,,SE FUE CON BOMBA,SAMTRONIC,,d 7138,,estado=8,1,0,0,entregado,Taller,0,0
19464,8,,reemplazo de placa control.,NELLCOR,N-560,MG 6631,a2320,estado=8,1,0,0,alquilado,-,0,0
19466,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 2082,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19478,8,,"OK, SE CARGO BATERIA.",NELLCOR,N-595,MG 2252,V6793,estado=8,1,0,0,baja,-,1,0
19479,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3156,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19480,8,BAJA,,SAMTRONIC,ST-1000 SET,mg 2172,,estado=8;informe_final,1,1,0,baja,-,1,0
19486,8,PARA VENTA,"CONTROL DE FUNCIONAMIENTO: OK LIMPIEZA, REMPLAZO DE SENSOR DE GOTA, REMPLAZO DE BATERIA.",ARCOMED,VOLUMED,MG 3048,U4889,estado=8,1,0,0,baja,-,1,0
19490,8,DE BAJA,turbina rota,PURITAN BENNETT,420,MG 3285,,estado=8;informe_final,1,1,0,baja,-,1,0
19495,8,BAJA,"FALLA EN SENSOR DE TEMPERATURA AIRE O MOTOR , SE UTILIZO LA CAPOTA PARA INCUBADORA MG 3433",MEDIX,PC-305,MG 3428,,estado=8;informe_final,1,1,0,baja,-,1,0
19496,8,REEMPLAZO DE ZOCALO CAPOTA COMPLETO POR ROTURA-CONTROL DE FUNCIONAMIENTO,"ROTA BASE DE CAPOTA DE ACRILICO QUE LA FIJA AL CUERPO DE LA INCUBADORA . SE REEMPLAZO CAPOTA,CONTROL DE FUNCIONAMIENTO OK.-",MEDIX,PC-305,MG 3433,,estado=8,1,0,0,entregado,Taller,0,0
19503,8,"REEMPLAZO DE 2 PACKS DE BATERIAS U4908 Y U4910, LIMPIEZA INTERNA DE VALVULAS Y CILINDRO-CAMBIO DE FILTROS- CONTROL DE FUNCIONAMIENTO OK.- 37003 HS DE USO","REEMPLAZO DE 2 PACKS DE BATERIAS U4908 Y U4910, CONTROL DE FUNCIONAMIENTO OK.- 37003 HS DE USO",LIFE CARE,PLV-100,MG 1201,U4940 U4943,estado=8,1,0,0,baja,-,1,0
19507,8,PARA REPUESTO/DE BAJA,CIOLITA Y ACUMULADOR,AIRSEP,NEW LIFE,MG 2217,,estado=8;informe_final,1,1,0,baja,-,1,0
19508,8,DE BAJA,FALLA D CIOLITA-ESTADO DEPLORABLE-SE DA DE BAJA,AIRSEP,NEW LIFE,MG 2421,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19509,8,DE BAJA,REEMPLAZO DE CIOLITA,AIRSEP,NEW LIFE,MG 3004,,estado=8;informe_final,1,1,0,baja,-,1,0
19518,8,,,SAMTRONIC,ST-1000,MG 0363,,estado=8,1,0,0,baja,-,1,0
19523,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3159,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19524,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3852,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19536,8,alq,ok,MEDIX,MEDILED,mg 3622,,estado=8,1,0,0,baja,-,1,0
19537,8,,,EI,K-130,mg 3411,,estado=8,1,0,0,entregado,Taller,0,0
19547,8,DEPOSITO BLAS PARERA,,FUKUDA,,MG 0084,,estado=8,1,0,0,baja,-,1,0
19551,8,SE ENTREGA A SAMTRONIC,NO FUNCIONA DISPLAY.,SAMTRONIC,ST-1000 SET,MG 2898,,estado=8,1,0,0,entregado,Taller,0,0
19552,8,SE ENTREGA A SAMTRONIC,remplazo de display.,SAMTRONIC,ST-1000 SET,MG 2411,,estado=8,1,0,0,entregado,Taller,0,0
19571,8,CIOLITA AGOTADA-NO SE REPARA-PARA REPUESTO-BAJA,CIOLITA AGOTADA-NO SE REPARA-PARA REPUESTO,AIRSEP,NEW LIFE,mg 2931,,estado=8;informe_final,1,1,0,baja,-,1,0
19593,8,DE BAJA PARA REPUESTO BAJA,con concentra CIOLITA AGOTADA,AIRSEP,NEW LIFE,MG 2219,,estado=8;informe_final,1,1,0,baja,-,1,0
19598,8,BAJA,sin reparacion,PURITAN BENNETT,330,MG 1011,,estado=8;informe_final,1,1,0,baja,-,1,0
19603,8,,"REEMPLAZO DE COLCHON LLAVE DE ENCENDIDO DOBLE INVERSORA Y FUSILERA , CONTROL DE FUNCIONAMIENTO OK.-",ROSCH,M-15,MG 1155,V6861,estado=8,1,0,0,baja,-,1,0
19606,8,PARA REPUESTO,BATERIA AGOTADA POR USO,NELLCOR,N-560,MG 1682,,estado=8,1,0,0,entregado,Taller,0,0
19607,8,DE BAJA,,MEDIX,PC-305,5084,,estado=8;informe_final,1,1,0,entregado,Taller,0,0
19610,8,de baja,de baja,SAMTRONIC,ST-550 T2,MG 3373,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19614,8,de baja,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 3373,,estado=8;informe_final,1,1,0,baja,-,1,0
19621,8,BAJA,,MEDIX,LA 101,MG 2943,,estado=8;informe_final,1,1,0,baja,-,1,0
19635,4,DE BAJA NO SE REPARA,,ENERGY SABER,FSE40H 12,A5-0324,,informe_final,0,1,0,entregado,Taller,0,0
19646,8,BAJA,"CONTROL DE FUNCIONAMIENTO OK, LIMPIEZA, DISPLAY FUNCIONA CORRECTAMENTE",SAMTRONIC,ST-6000,MG 2167,,estado=8;informe_final,1,1,0,baja,-,1,0
19655,8,de baja,de baja,SAMTRONIC,ST-550 T2,79370R/08,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19656,8,de baja,de baja,SAMTRONIC,ST-550 T2,79552R/08,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19657,8,de baja,de baja,SAMTRONIC,ST-550 T2,51716R/05,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19658,8,de baja,de baja,SAMTRONIC,ST-550 T2,79379R/08,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19659,8,de baja,de baja,SAMTRONIC,ST-550 T2,80357R/08,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19660,6,de baja,de baja,SAMTRONIC,ST-550 T2,79380R/06,,informe_final;reg_desc,0,1,1,entregado,Estantería de Alquiler,0,0
19661,8,de baja,de baja,SAMTRONIC,ST-550 T2,79368R/08,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19670,8,BAJA,"PLACA DISPLAY FUNCIONA MAL, ALARMA DE OBSTRUCCION FUNCIONA MAL",SAMTRONIC,ST-6000,MG 0878,,estado=8;informe_final,1,1,0,baja,-,1,0
19676,8,BAJA,"a controlar, no tiene sensor de gota.",ARGUS,404,MG 2902,,estado=8;informe_final,1,1,0,baja,-,1,0
19677,8,,"LIMPIEZA, CONTROL DE FUNCIONAMIENTO OK",KANGAROO,324,MG 3212,,estado=8,1,0,0,entregado,Taller,0,0
19684,8,DEPOSITO BLAS PARERA,"bateria en corto no permitia encender el equipo, el equipo funciona correctamente, en espera de bateria",MEDIX,OXI-3,MG 1072,,estado=8,1,0,0,alquilado,Taller,0,0
19699,8,DE BAJA,ok,NELLCOR,N-560,MG 1684,u5388,estado=8;informe_final,1,1,0,alquilado,Taller,0,0
19706,8,,bateria,ARGUS,400,CE 0100,,estado=8,1,0,0,baja,-,1,0
19708,8,EQUIPO FUNCIONANDO OK,EQUIPO FUNCIONANDO OK,KANGAROO,324,MG 2300,B2651,estado=8,1,0,0,baja,-,1,0
19715,8,,,SAMTRONIC,ST-1000 SET,mg 2129,,estado=8,1,0,0,baja,-,1,0
19720,8,,,SAMTRONIC,ST-1000 SET,MG 2851,,estado=8,1,0,0,alquilado,Taller,0,0
19721,8,,,SAMTRONIC,ST-1000 SET,mg 2860,,estado=8,1,0,0,alquilado,Taller,0,0
19724,8,,,SAMTRONIC,ST-6000,MG 3266,,estado=8,1,0,0,alquilado,Taller,0,0
19753,8,,"EL CABLE CON EL QUE VINO NO FUNCIONA, NO HAY CABLE PARA PROBAR",INNOMED,IKO 3,mg 3634,,estado=8,1,0,0,baja,-,1,0
19762,8,,,MEDIX,PC-305,MG 3433,,estado=8,1,0,0,baja,-,1,0
19763,8,,,MEDIX,PC-305,NV 0149,,estado=8,1,0,0,entregado,Taller,0,0
19766,8,,"calibracion, limpieza, control de funcionamiento ok",SAMTRONIC,ST-1000,MG 0683,Y6871,estado=8,1,0,0,entregado,Taller,0,0
19769,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3851,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19770,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3369,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19771,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1783,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19772,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1526,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19773,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1454,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19774,8,de baja,de baja,SAMTRONIC,ST-550 T2,MG 1786,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19775,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3370,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19776,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3161,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19777,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1803,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19778,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3850,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19801,8,,OK,RESPIRONICS,C-FLEX,MG 0677,Y6869,estado=8,1,0,0,alquilado,-,0,0
19808,8,,,SAMTRONIC,ST-1000 SET,MG 2268,,estado=8,1,0,0,alquilado,Taller,0,0
19809,8,,,SAMTRONIC,ST-7000,mg 3691,,estado=8,1,0,0,baja,-,1,0
19815,8,,,MEDIX,PC-305,MG 3431,,estado=8,1,0,0,baja,-,1,0
19820,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1770,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19821,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1825,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19822,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1771,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19823,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1787,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19824,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1455,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19825,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1862,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19826,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 2472,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19827,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 2471,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19829,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1804,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19830,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1788,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19831,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3150,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19832,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1900,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19833,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3167,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19834,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 3848,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19835,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,mg 3158,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19836,8,DE BAJA A ESQUIU,DE BAJA A ESQUIU,SAMTRONIC,ST-550 T2,MG 1773,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19839,8,,"SENSOR DE GOTA NO FUNCIONA, SENSOR DE IMAN NO FUNCIONA, SE CAMBIO RUEDA DE MOTOR",KANGAROO,324,MG 3996,,estado=8,1,0,0,alquilado,-,0,0
19844,8,,"cambio de bateria 6v4a, cambio de placa princpal",NELLCOR,N-395,MG 2018,,estado=8,1,0,0,entregado,Taller,0,0
19860,8,,oclusion,AITECS,SP-125,MG 3841,,estado=8,1,0,0,baja,-,1,0
19861,8,DE BAJA,,MEDIX,PC-307,CE 0037,,estado=8;informe_final,1,1,0,baja,-,1,0
19864,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3606,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
19865,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3449,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19866,8,,,NEUMOVENT,GRAHPNET,MG 3532,,estado=8,1,0,0,baja,-,1,0
19867,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3511,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19868,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3607,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19869,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3595,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19870,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3515,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19871,8,de baja,de baja,NEUMOVENT,GRAHPNET,MG 3531,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19879,8,SE ENTREGA A SAMTRONIC,PARA REMPLAZO DE DISPLAY Y BATERIA.,SAMTRONIC,ST-1000 SET,MG 3280,,estado=8,1,0,0,baja,-,1,0
19889,8,DE BAJA,"CIOLITA AGOTADA, EQUIPO CON 162710",AIRSEP,NEW LIFE,MG 2990,,estado=8;informe_final,1,1,0,entregado,Taller,0,0
19917,8,BAJA,ok,NELLCOR,N-560,MG 1988,y7002,estado=8;informe_final,1,1,0,alquilado,-,0,0
19921,8,de baja,de baja,NELLCOR,N-180,MG 4024,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19939,8,BAJA,falla selector de jeringa,AITECS,SP-125,MG 2539,,estado=8;informe_final,1,1,0,baja,-,1,0
19944,8,BAJA,,VIASYS,ORION,MG 1324,,estado=8;informe_final,1,1,0,baja,-,1,0
19953,8,,TURBINA ROTA,GENERAL ELECTRIC,ISLEEP,MG 0453,,estado=8,1,0,0,baja,-,1,0
19955,8,de baja,de baja,HOFFRICHTER,VECTOR 20,MG 1905,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
19956,8,,,DRAGER,DRAGER,MG 3102,,estado=8,1,0,0,baja,-,1,0
20004,8,de baja,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 1899,,estado=8;informe_final,1,1,0,baja,-,1,0
20013,8,de baja,de baja,NELLCOR,KINGSTAR 335,MG 0100,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
20014,8,BAJA,OK,NOVAMETRIX,515B,MG 2715,V7907,estado=8;informe_final,1,1,0,alquilado,-,0,0
20025,8,,se le saco empujador de jeringa,SAMTRONIC,ST-6000,MG 0880,,estado=8,1,0,0,entregado,Taller,0,0
20026,8,,,MEDIX,PC-307,NV 0157,,estado=8,1,0,0,entregado,Taller,0,0
20027,8,,,MEDIX,PC-307,MG 3801,,estado=8,1,0,0,alquilado,Taller,0,0
20032,8,REEMPLAZO DE GABINETE SUPERIOR POR ROTURA DE DESTRABADOR DE EMBOLO-,REEMPLAZO DE GABINETE SUPERIOR POR ROTURA DE DESTRABADOR DE EMBOLO-,SAMTRONIC,ST-6000,MG 3227,,estado=8,1,0,0,baja,-,1,0
20050,8,SE ENTREGA A SAMTRONIC,"alarma de obstruccion, problema de motor",SAMTRONIC,ST-6000,MG 3015,,estado=8,1,0,0,entregado,Taller,0,0
20056,8,BAJA,"cambio de varilla de retorno (traduccion sacada de manual), ajuste de sujetador y sensor de jeringa,",SAMTRONIC,ST-6000,MG 2986,,estado=8;informe_final,1,1,0,baja,-,1,0
20073,8,BAJA,14/11/2019 SE LLEVO AL DEPOSITO DE SARMIENTO,SAMTRONIC,ST-550 T2,MG 1764,,estado=8;informe_final,1,1,0,baja,-,1,0
20074,8,DE BAJA,PLACA,BMC,RESMART,MG 4012,,estado=8;informe_final,1,1,0,baja,-,1,0
20098,8,BAJA,"modificacion de sensor de gota, calibracion, control ok",SAMTRONIC,ST-1000 4.0,MG 0352,v7082,estado=8;informe_final,1,1,0,baja,-,1,0
20104,8,BAJA,"cambio de trabaset, calibracion, control ok",SAMTRONIC,ST-1000,MG 1949,v7339,estado=8;informe_final,1,1,0,baja,-,1,0
20105,8,PARA VENTA VETERINARIA BAJA,PARA VETERINARIA,AIRSEP,NEW LIFE,MG 1758,,estado=8;informe_final,1,1,0,baja,-,1,0
20111,8,,,SAMTRONIC,ST-1000 SET,MG 2134,,estado=8,1,0,0,alquilado,Taller,0,0
20114,8,de baja,de baja,LIFE CARE,PLV-100,MG 3307,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
20121,8,,OK,SAMTRONIC,ST-1000,MG 3147,V7133,estado=8,1,0,0,baja,-,1,0
20130,8,BAJA,"cable plano de sensor de presion cortado, caja empujador de jeringa rota, sin empujador de jeringa",SAMTRONIC,ST-6000,MG 3024,,estado=8;informe_final,1,1,0,baja,-,1,0
20134,8,,,KANGAROO,324,MG 0654,,estado=8,1,0,0,entregado,Taller,0,0
20136,8,BAJA,,AIRSEP,NEW LIFE,MG 2766,,estado=8;informe_final,1,1,0,baja,-,1,0
